X1,x_utm34,y_utm34,sitename,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ
8711,676952.4,7692875,site1734124,13,13,0.009601807429820032,0.15026681049606375,0.9904403082781055,0.7182050722051656,0.1633879993265748,0.027805334815866486
8712,676952.4,7773131,site1734321,42,42,0.019685593746378082,0.15026681049606375,0.993113396163837,0.756187858074581,0.17668397629467683,0.032466575964813504
8713,677359.8,7628914,site1734516,35,35,0.026899258682520716,0.15026681049606375,0.9877874976900343,0.7407394303566068,0.18070333766255997,0.03455573069356138
8714,677359.8,7706726,site1734707,19,19,0.0143733151517599,0.15026681049606375,0.9908467478014256,0.7155531131820628,0.18373463418004685,0.03549954176521325
8715,677359.8,7786575,site1734903,46,46,0.023722657807163896,0.15026681049606375,0.9921246170997908,0.7699606124344052,0.17668761029335683,0.03240308278497714
8716,677767.2,7642765,site1735099,37,37,0.03149373566448195,0.15026681049606375,0.9880361223909188,0.7677523358073548,0.18329943839399243,0.03538055698862629
8717,677767.2,7720577,site1735290,21,21,0.012972652346175124,0.15026681049606375,0.9911044976374864,0.6776247492131053,0.17768374817994798,0.03346179979860984
8718,677767.2,7798797,site1735482,45,45,0.02003676246035014,0.15026681049606375,0.9917501096206993,0.7592716910640244,0.17795214107523877,0.032783450778698965
8719,678174.6,7655802,site1735680,37,37,0.041082809090192615,0.15026681049606375,0.9852901543310668,0.7393815085736187,0.19210894822590496,0.039883142636922414
8720,678174.6,7734021,site1735872,8,8,0.0038790471037428325,0.15026681049606375,0.9863412149250513,0.7973168465022987,0.15957634188589773,0.026081386606961226
8721,678174.6,7812241,site1736064,7,7,0.004816497067139347,0.15026681049606375,0.9903287374602423,0.8474275243746878,0.16882109296804648,0.028892506771119538
8722,678582,7671690,site1736264,25,25,0.030950795059408426,0.15026681049606375,0.9867592814903905,0.7626698651583337,0.19911274772262605,0.042883123247680684
8723,678582,7749910,site1736456,34,34,0.025707181084849463,0.15026681049606375,0.9882396354866321,0.7295991628441408,0.18279907551678204,0.03570500252487517
8724,678582,7828944,site1736650,18,18,0.018964253278999095,0.15026681049606375,0.9833844611219494,0.7407236340086609,0.1795766093907828,0.03435340088780094
8725,6787.895,6917602,site1736856,19,19,0.0136235430949849,0.15026681049606375,0.9831999742762815,0.7249061900864991,0.1677647700479267,0.030551347835020417
8726,6787.895,6996229,site1737049,11,11,0.00648586615411848,0.15026681049606375,0.977512123782969,0.721002040707375,0.16790112430080106,0.03025220725404239
8727,67897.12,6830012,site1737244,9,9,0.008810024084729126,0.15026681049606375,0.9749216612435213,0.7490839724511406,0.19052298336866264,0.03871072879523177
8728,67897.12,6945305,site1737436,21,21,0.02733428428449807,0.15026681049606375,0.9837329516384958,0.7040185823683891,0.19636887787299068,0.0416650190419728
8729,67897.12,7023525,site1737628,10,10,0.010645868054983099,0.15026681049606375,0.9868568016189768,0.7272428545042857,0.1632135887348834,0.027505829847865676
8730,67897.12,7102967,site1737823,26,26,0.017900521610562756,0.15026681049606375,0.9889457218081555,0.7780259718564096,0.18676405749269326,0.03652443657131253
8731,67897.12,7217445,site1738019,150,150,0.06469682014457342,0.15026681049606375,0.9921422415847995,0.762444304455881,0.19102391343723482,0.03826067107521847
8732,678989.4,7680245,site1738212,27,27,0.017461624584632594,0.15026681049606375,0.9901340871343838,0.6835777785653814,0.17683546391944646,0.0330613881032136
8733,678989.4,7758465,site1738404,43,43,0.027614356494278354,0.15026681049606375,0.9925179410644324,0.7494070941819004,0.18183423311961364,0.034648140585265594
8734,678989.4,7869684,site1738598,35,35,0.020980701433761604,0.15026681049606375,0.9880683738631937,0.7680455862146706,0.17435790416334565,0.031867731647964526
8735,679396.8,7694504,site1738793,30,30,0.022228287565318385,0.15026681049606375,0.9927264857683978,0.725731474568037,0.18101990789846079,0.03422551711038967
8736,679396.8,7773946,site1738988,31,31,0.04716722981719441,0.15026681049606375,0.9873775798189663,0.7163843298573672,0.19107913608246996,0.03943387308491276
8737,679804.2,7633395,site1739190,30,30,0.018310965809740332,0.15026681049606375,0.9898884144315524,0.698060108782919,0.18114296843274078,0.03460777285945125
8738,679804.2,7711207,site1739381,19,19,0.017342500764941406,0.15026681049606375,0.9811842296659965,0.7264304958762248,0.17673558743372172,0.0333507495849569
8739,679804.2,7789427,site1739573,42,42,0.020138864683238555,0.15026681049606375,0.9916191805401157,0.7583647578823784,0.17740789294016296,0.032654434433416576
8740,680211.6,7647654,site1739774,30,30,0.03151435217611925,0.15026681049606375,0.9895794068795671,0.7875108729231011,0.1884002474454851,0.03734080351003602
8741,680211.6,7725466,site1739965,15,15,0.02314854102472167,0.15026681049606375,0.9764896853156303,0.6847887493463132,0.18640544639845497,0.0391480631019075
8742,680211.6,7804093,site1740158,9,9,0.008862658613398,0.15026681049606375,0.9891962681287966,0.7602891160822782,0.18183541854618934,0.0335727177266429
8743,680619,7664357,site1740354,22,22,0.021794025547659406,0.15026681049606375,0.9854949021057811,0.7195238231840443,0.1952804821802774,0.04190089526771669
8744,680619,7742169,site1740545,30,30,0.02159542528390392,0.15026681049606375,0.990236820315983,0.7038377547584422,0.18361042930389287,0.03575851453319091
8745,680619,7820796,site1740738,6,6,0.0021517744802717915,0.15026681049606375,0.9928197941520095,0.8609403162302884,0.1479785386978231,0.02213440222189865
8746,681026.4,7681875,site1740930,20,20,0.016537503587276892,0.15026681049606375,0.9904893108804363,0.7345556563608823,0.18217632957517801,0.034816298608007126
8747,681026.4,7760095,site1741122,47,47,0.025261307534701172,0.15026681049606375,0.9914940391421981,0.7661655935819559,0.17528354087838288,0.03200962616445197
8748,681433.8,7621580,site1741314,38,38,0.041082809090192615,0.15026681049606375,0.9846409764337103,0.7381939382919965,0.18998477686370072,0.0391282272421737
8749,681433.8,7699393,site1741505,31,31,0.02766900337015222,0.15026681049606375,0.9889317251149401,0.7061788126971565,0.18955320023709682,0.03929346324263756
8750,681433.8,7777613,site1741697,31,31,0.021062134909736505,0.15026681049606375,0.9917430438547848,0.7509693329370885,0.17702188448313094,0.03271477095054339
8751,681841.2,7639506,site1741888,30,30,0.024508931259271474,0.15026681049606375,0.9877792726573416,0.7040343983970413,0.18274690908099017,0.03519236880686222
8752,681841.2,7717318,site1742079,24,24,0.024735079239784404,0.15026681049606375,0.9896598965771075,0.735717395695693,0.1960767796132654,0.04155945131871364
8753,681841.2,7796760,site1742274,64,64,0.02421513972753215,0.15026681049606375,0.9926172381321268,0.7644925648698105,0.17578110257403656,0.03185397900596519
8754,682248.6,7659061,site1742465,36,36,0.04048680478605532,0.15026681049606375,0.9844428664738896,0.7399714832433087,0.19027151879650253,0.03934541585431295
8755,682248.6,7736873,site1742656,21,21,0.014567364079814609,0.15026681049606375,0.9885716611632539,0.6981035707160164,0.1793670233231737,0.03411986769592421
8756,682248.6,7815500,site1742849,10,10,0.009223748582500472,0.15026681049606375,0.9900895089752821,0.8354805320218165,0.17236118039422826,0.03016317977256727
8757,682655.9,7678208,site1743040,27,27,0.018662189305325535,0.15026681049606375,0.9897810819527614,0.694839748499256,0.17942580106807055,0.033900386186458485
8758,682655.9,7756021,site1743231,31,31,0.020755505036661213,0.15026681049606375,0.9916126301905571,0.768221822727978,0.17431523319521833,0.03156523776321362
8759,682655.9,7834241,site1743423,10,10,0.006512261509123852,0.15026681049606375,0.9855279065512925,0.7635592778169892,0.16072812768414627,0.02738691801508235
8760,68304.52,6937972,site1743615,11,11,0.009693307322669296,0.15026681049606375,0.9804122748049975,0.6973888283038574,0.19220710717787826,0.04021597696476757
8761,68304.52,7016599,site1743808,26,26,0.022250233405210335,0.15026681049606375,0.9891374982053613,0.7898149701047303,0.17122426565425033,0.03034275910627165
8762,68304.52,7095634,site1744002,35,35,0.027439613866677644,0.15026681049606375,0.9839622637617419,0.7465153831024667,0.1809584368400026,0.03452260593277943
8763,68304.52,7208482,site1744195,145,145,0.058374321961619,0.15026681049606375,0.9928127669941407,0.7607302513376673,0.18918514230902067,0.037320707522928744
8764,683063.3,7677394,site1744389,16,16,0.01420173098316458,0.15026681049606375,0.9926916047576607,0.7686474677416372,0.1909523723145321,0.03799433247931079
8765,683063.3,7755206,site1744580,29,29,0.01877620552147104,0.15026681049606375,0.9915321213771237,0.7657267661884499,0.17426959734358322,0.03143517964721269
8766,683063.3,7833426,site1744772,16,16,0.013765224520587593,0.15026681049606375,0.9847215924299202,0.7180416052152675,0.17075611155744025,0.030625240876254102
8767,683470.7,7697356,site1744963,25,25,0.02133526526215904,0.15026681049606375,0.9850165309653217,0.7032810198757953,0.18302096071113788,0.037115435333053365
8768,683470.7,7775576,site1745155,47,47,0.0242026200634114,0.15026681049606375,0.9927619227036056,0.7693428918493024,0.18042850474960792,0.03373670878753736
8769,683878.1,7639506,site1745348,30,30,0.02280175593650004,0.15026681049606375,0.9878167612294918,0.7098807386498022,0.1816821405092689,0.03480434681647034
8770,683878.1,7717318,site1745539,31,31,0.026443837785414197,0.15026681049606375,0.9888062989894799,0.7150127679471785,0.18852893476246876,0.03884564609030457
8771,683878.1,7795131,site1745730,30,30,0.02549272466071808,0.15026681049606375,0.9898740837714781,0.7904855080763467,0.18209135459761142,0.03414599784246155
8772,684285.5,7658653,site1745922,34,34,0.037643151780937245,0.15026681049606375,0.9859071815337572,0.7236519472070393,0.19140963164512814,0.039457931334403964
8773,684285.5,7736466,site1746113,17,17,0.01179014717619777,0.15026681049606375,0.9876316973475506,0.6906800690780205,0.175642784268715,0.03293882480417437
8774,684285.5,7814278,site1746304,8,8,0.00431262290807943,0.15026681049606375,0.9905265735600962,0.8210654913121747,0.15735664016008769,0.025286801391062087
8775,684692.9,7676986,site1746497,25,25,0.026883910334359187,0.15026681049606375,0.9889789835525647,0.7292615302784381,0.19794306159423067,0.04220422916705322
8776,684692.9,7754799,site1746688,49,49,0.02657473806624013,0.15026681049606375,0.9924241417929837,0.7697440330634742,0.17680285367497311,0.03260930996642816
8777,684692.9,7833426,site1746881,11,11,0.009286156904659604,0.15026681049606375,0.9820322590921202,0.7797441490067794,0.1767528002615217,0.03271608655073488
8778,685100.3,7695726,site1747072,31,31,0.028284605431085953,0.15026681049606375,0.9866723290557275,0.7082219892825222,0.18721215666549057,0.037975921042822935
8779,685100.3,7773946,site1747264,46,46,0.022048544269394763,0.15026681049606375,0.9912295891934221,0.7806412358172001,0.1793953615761555,0.03328846365494715
8780,685507.7,7635839,site1747462,37,37,0.04410119293664578,0.15026681049606375,0.9865916892737703,0.7796262134014809,0.19678582473804704,0.04137107702901188
8781,685507.7,7713652,site1747653,27,27,0.019031926832684603,0.15026681049606375,0.9890903254600782,0.6950537661490943,0.17806323140409688,0.03347129766464178
8782,685507.7,7791464,site1747844,59,59,0.026142463880388458,0.15026681049606375,0.9910306566310014,0.7685697674417523,0.17782357209654323,0.03240961572988548
8783,685915.1,7651728,site1748037,21,21,0.0175206484331807,0.15026681049606375,0.9892018890833377,0.7268692367008872,0.18312061415038414,0.035275426880707714
8784,685915.1,7729540,site1748228,26,26,0.023287458782927394,0.15026681049606375,0.9924518352453762,0.7521590631349173,0.18835659326349455,0.037111661113791015
8785,685915.1,7807352,site1748419,12,12,0.007279657158079537,0.15026681049606375,0.9926446841148845,0.7668343979850646,0.16617576111390608,0.028257085785882836
8786,686322.5,7667209,site1748610,24,24,0.018986571867542205,0.15026681049606375,0.9926746235830316,0.7531995602679388,0.19635015743210185,0.04057617457758633
8787,686322.5,7745021,site1748801,35,35,0.024644183702186354,0.15026681049606375,0.9905641117293031,0.7066294399618177,0.18512981569636042,0.03641642934351847
8788,686322.5,7822833,site1748992,11,11,0.0058126936685093025,0.15026681049606375,0.9932970868382277,0.8189960883172309,0.15823595080061123,0.025278398970591243
8789,686729.9,7682690,site1749184,22,22,0.020913565506282577,0.15026681049606375,0.9922840705160315,0.7867616036620814,0.18621562855721396,0.03575922045550997
8790,686729.9,7760909,site1749376,47,47,0.020904113194694696,0.15026681049606375,0.9909563781631152,0.7738948604669218,0.1779397108850139,0.03276325592744431
8791,686729.9,7839129,site1749568,13,13,0.010864714187880315,0.15026681049606375,0.9869071061951895,0.7703312154926807,0.1851752991933336,0.03583620617204099
8792,68711.91,6927787,site1749759,13,13,0.006936956548823189,0.15026681049606375,0.980020140454144,0.6767974944659912,0.17090093588140082,0.03224584648315101
8793,68711.91,7006414,site1749952,20,20,0.021261755058811737,0.15026681049606375,0.9858913033855335,0.7352547290877056,0.17752448673021065,0.03325664563821986
8794,68711.91,7085856,site1750147,40,40,0.04336120256610449,0.15026681049606375,0.9860273093899101,0.7499038564448781,0.19416488798283327,0.03988039696061454
8795,68711.91,7199927,site1750342,75,75,0.047537845241789306,0.15026681049606375,0.9889865324886677,0.7594228742852226,0.1897835247530331,0.037838253719767956
8796,687137.3,7676986,site1750537,25,25,0.02881816069348854,0.15026681049606375,0.9863784460972835,0.7136374078200658,0.19627845931585827,0.04193219456497964
8797,687137.3,7755206,site1750729,39,39,0.026085968431858723,0.15026681049606375,0.9914172999472887,0.7345023252873075,0.17634977992923043,0.03252002772608025
8798,687137.3,7833018,site1750920,9,9,0.006378318519169259,0.15026681049606375,0.9941442717387199,0.8103403607110785,0.17158529391258232,0.029972345646199983
8799,687544.7,7690023,site1751115,19,19,0.01994556457586116,0.15026681049606375,0.9923336236726252,0.7896311998920325,0.18735632009355369,0.03627594551020753
8800,687544.7,7767835,site1751306,55,55,0.025889617495660856,0.15026681049606375,0.9925288935944042,0.7655271910641306,0.17840051228944204,0.032961009416186064
8801,687544.7,7846462,site1751499,26,26,0.0200021838340161,0.15026681049606375,0.9904246291947615,0.8035589123412811,0.1738159810077846,0.03105088756320818
8802,687952.1,7704282,site1751692,24,24,0.02797818587536304,0.15026681049606375,0.9871337113840624,0.7292639900038904,0.19919269021645647,0.042975583342789905
8803,687952.1,7782094,site1751883,43,43,0.020652123190916836,0.15026681049606375,0.9924678502897972,0.7598176983630203,0.1797980235185308,0.033422853435705994
8804,688359.5,7641950,site1752078,33,33,0.04352692753594426,0.15026681049606375,0.9878810936584046,0.7722837003150129,0.20050556144001072,0.04298913419018479
8805,688359.5,7719763,site1752269,26,26,0.01954862902487384,0.15026681049606375,0.9922822440906708,0.7657439390744294,0.18251151980071606,0.03464119302047712
8806,688359.5,7797575,site1752460,47,47,0.022563778541702707,0.15026681049606375,0.9915950207394244,0.7645504508309696,0.17717677383940683,0.03255756940461051
8807,688766.9,7657431,site1752654,27,27,0.02330959968643588,0.15026681049606375,0.9900560192527288,0.7479274691523551,0.1871393282894336,0.036745195785812756
8808,688766.9,7735244,site1752845,8,8,0.0033284769683936855,0.15026681049606375,0.9895736453049313,0.7899879859307435,0.175682696593845,0.03212068344217556
8809,688766.9,7813463,site1753037,9,9,0.004816497067139347,0.15026681049606375,0.9908154827492481,0.8104755096428503,0.16268593161112282,0.026979787522414877
8810,689174.3,7674134,site1753231,24,24,0.0213126014207473,0.15026681049606375,0.9844829448048037,0.7274351949200221,0.18294520723310295,0.035518817180553136
8811,689174.3,7754391,site1753428,26,26,0.017433559820140474,0.15026681049606375,0.990394414467824,0.7396180806864937,0.17258268689949047,0.031340048363648204
8812,689174.3,7832204,site1753619,34,34,0.022144546325281084,0.15026681049606375,0.9926645179961222,0.7593010542280813,0.17751990586281619,0.032535211827780346
8813,689581.7,7695726,site1753816,17,17,0.013777350972880353,0.15026681049606375,0.9872459368323984,0.7246334669042253,0.18650417983538142,0.0368597551754059
8814,689581.7,7776798,site1754015,41,41,0.02126420122017672,0.15026681049606375,0.9921085611365262,0.7707044788562682,0.1784091194701346,0.03298290790331697
8815,689581.7,7855425,site1754208,11,11,0.0034380942254620813,0.15026681049606375,0.9810522508741158,0.7154410791781528,0.1554650456095395,0.02585308044406294
8816,689989.1,7716911,site1754405,22,22,0.023730096300000364,0.15026681049606375,0.988741758479437,0.7838999055922578,0.19295497630250572,0.038659409935046005
8817,689989.1,7795945,site1754599,42,42,0.021777386990514153,0.15026681049606375,0.992342628566742,0.768146170231865,0.17967379930054092,0.03353289607367672
8818,690396.4,7657431,site1754795,21,21,0.024950947471012418,0.15026681049606375,0.9869672316827542,0.7371137379992881,0.20216551522192092,0.04440236891032935
8819,690396.4,7737688,site1754992,30,30,0.030270210613364608,0.15026681049606375,0.9883269099770702,0.794102635814342,0.18832245636763376,0.03692847998192759
8820,690396.4,7816723,site1755186,9,9,0.007150062991577711,0.15026681049606375,0.9882155618781309,0.8446733810869397,0.16515150013887436,0.027666696145558736
8821,690803.8,7676579,site1755380,19,19,0.01619303020145948,0.15026681049606375,0.9866655456214104,0.6999333809626122,0.18371165656102978,0.03597882790569799
8822,690803.8,7755206,site1755573,38,38,0.020985970482430113,0.15026681049606375,0.9913601970942011,0.768212576841734,0.17398734956921036,0.03133073466103337
8823,690803.8,7833426,site1755765,35,35,0.024722607911276485,0.15026681049606375,0.9923002150483622,0.7532234723753907,0.17644682125455433,0.03224364849663409
8824,69119.31,6915158,site1755960,37,37,0.03646476476273069,0.15026681049606375,0.984266005106722,0.7445949771683802,0.19866802622208465,0.042628211819568454
8825,69119.31,6995007,site1756156,14,14,0.011388747393176519,0.15026681049606375,0.9909938757603907,0.8344325343205814,0.17004943357210328,0.02920772057094376
8826,69119.31,7073634,site1756349,15,15,0.015398123632965862,0.15026681049606375,0.9822281398205139,0.7193759347991501,0.17709835463114845,0.03361858424315331
8827,69119.31,7187705,site1756545,97,97,0.05124682283128615,0.15026681049606375,0.9916971739980768,0.7556660539178756,0.18881790853968458,0.037286753324923934
8828,691211.2,7676171,site1756739,16,16,0.015887469869446353,0.15026681049606375,0.9902206141474649,0.732215233648151,0.18904104952637307,0.0378270149048843
8829,691211.2,7754391,site1756931,27,27,0.017761176503159903,0.15026681049606375,0.9884210136442398,0.7342089480531119,0.1721258644726044,0.03134217865930395
8830,691211.2,7833833,site1757126,31,31,0.021573783671581477,0.15026681049606375,0.9929545158968928,0.7442159724860051,0.17677814596676572,0.03249076793836386
8831,691618.6,7694097,site1757322,23,23,0.014746786520162767,0.15026681049606375,0.983214539263434,0.7078653737452991,0.17838590436075236,0.03395752156581966
8832,691618.6,7773946,site1757518,55,55,0.022935385878981727,0.15026681049606375,0.9931444662076229,0.7732162635177827,0.17787911595268122,0.032765566133628826
8833,691618.6,7854610,site1757716,48,48,0.023385908888239458,0.15026681049606375,0.9935471042065743,0.7622127623401339,0.17359335220037472,0.03102391149768489
8834,692026,7714059,site1757912,15,15,0.010532411351684846,0.15026681049606375,0.9902461392384001,0.7668358625802795,0.17838450774053652,0.033142423173029324
8835,692026,7792686,site1758105,52,52,0.025329552559109687,0.15026681049606375,0.9931672837960647,0.7524910222522389,0.17864778947830046,0.032981713065673
8836,692433.4,7652135,site1758301,21,21,0.01903855410923317,0.15026681049606375,0.9892559550607594,0.7574263098879029,0.18845064435457312,0.037206877857908154
8837,692433.4,7731170,site1758495,33,33,0.02495695136389111,0.15026681049606375,0.9891278547508067,0.7911620487772072,0.1808469485238569,0.033502652032669285
8838,692433.4,7809389,site1758687,7,7,0.004765531033103096,0.15026681049606375,0.9756114976117432,0.7246280499427278,0.17998984797028342,0.03454855169039565
8839,692840.8,7668431,site1758883,19,19,0.011511165032005508,0.15026681049606375,0.9863313992722628,0.731970266160977,0.18714396860358865,0.03770271295806729
8840,692840.8,7747873,site1759078,29,29,0.017579935696771843,0.15026681049606375,0.990913282074897,0.6939821691774917,0.17326050267580323,0.031704900812091506
8841,692840.8,7826093,site1759270,48,48,0.021598193127901833,0.15026681049606375,0.9918000760271088,0.7468536983454627,0.1756588322173296,0.032040243552013056
8842,693248.2,7684727,site1759464,22,22,0.01630716574796897,0.15026681049606375,0.9898702659362679,0.7287553285007661,0.17893883324256712,0.03386343189155423
8843,693248.2,7763354,site1759657,49,49,0.02203784743661279,0.15026681049606375,0.9915238958420064,0.7632985584247892,0.17315500555425128,0.031147466074908575
8844,693248.2,7843611,site1759854,7,7,0.0033358388791197425,0.15026681049606375,0.985624061195457,0.7639206718883744,0.1512804508689641,0.02334528601305985
8845,693655.6,7702245,site1760048,31,31,0.0388495528404905,0.15026681049606375,0.990248297768562,0.7377368889022345,0.2015340763198037,0.04351381126444212
8846,693655.6,7780464,site1760240,42,42,0.02005063669975035,0.15026681049606375,0.992835993208512,0.7710095288372911,0.1783437829994995,0.03284534758525401
8847,693655.6,7858684,site1760432,33,33,0.02218308691327439,0.15026681049606375,0.9908497475702198,0.7729362485968057,0.17748012026813317,0.032590020016286775
8848,694063,7716503,site1760624,15,15,0.01387562914768317,0.15026681049606375,0.9940826163957214,0.8052725837608699,0.18125260567665089,0.03375103575011349
8849,694063,7794723,site1760816,26,26,0.01755162297337061,0.15026681049606375,0.9893567606644974,0.773106460493705,0.17888969785209283,0.03314680428459253
8850,694470.4,7654987,site1761013,9,9,0.00858876804450238,0.15026681049606375,0.9885684235273161,0.8302483264482463,0.17606363155274016,0.03168054570393438
8851,694470.4,7733614,site1761206,31,31,0.019696620572424238,0.15026681049606375,0.9895372570598236,0.7258938717942163,0.17776279852609966,0.03333264100052981
8852,694470.4,7812241,site1761399,20,20,0.01623287020280105,0.15026681049606375,0.9902981301146209,0.7544552264165459,0.1698083954169665,0.02991527441660009
8853,694877.8,7671283,site1761594,31,31,0.02156537420668891,0.15026681049606375,0.9891862920485677,0.6934006966309241,0.17638155856675092,0.03286622344215002
8854,694877.8,7749095,site1761785,11,11,0.0059473748507762065,0.15026681049606375,0.9895201023026288,0.7685194598775033,0.16147371848234454,0.026817855900539832
8855,694877.8,7827722,site1761978,47,47,0.021821325545673478,0.15026681049606375,0.9921455276299733,0.7484906306751967,0.17522255243324403,0.03193220598836347
8856,69526.7,6863011,site1762171,28,28,0.04170985278562403,0.15026681049606375,0.9832359175680647,0.8299876600398648,0.20924903551726898,0.04613234104505273
8857,69526.7,6979526,site1762363,20,20,0.01809771451589566,0.15026681049606375,0.9868719259251609,0.7262686890642617,0.1775043853825366,0.03342321532293526
8858,69526.7,7059376,site1762559,27,27,0.02142642897798088,0.15026681049606375,0.9869541416377833,0.7291618057643183,0.17578588583191812,0.0325218817955738
8859,69526.7,7138818,site1762754,41,41,0.03310375884215784,0.15026681049606375,0.9887951738604406,0.7460313255267742,0.18055169390097334,0.034166273316265205
8860,695285.2,7667616,site1762951,19,19,0.018536945074326145,0.15026681049606375,0.9850077113179324,0.7344472761215053,0.20103190940221877,0.04432992504720025
8861,695285.2,7745836,site1763143,18,18,0.011668032679224434,0.15026681049606375,0.9892517025796883,0.73485283317871,0.17992175693042545,0.0339088552269921
8862,695285.2,7824056,site1763335,50,50,0.020286677200330627,0.15026681049606375,0.9920981448940812,0.7754913917676189,0.17832837154630635,0.03278008274559323
8863,695692.6,7680653,site1763527,27,27,0.01662854856777236,0.15026681049606375,0.9899207604974002,0.6802417482470594,0.17786560694981757,0.03337769191981465
8864,695692.6,7758872,site1763719,29,29,0.013262897385873166,0.15026681049606375,0.9909267034828995,0.7536033891115839,0.165274314446564,0.028288222513560612
8865,695692.6,7836685,site1763910,39,39,0.025317150627834892,0.15026681049606375,0.9920846969042211,0.7733057372995826,0.17828125088458377,0.03271594896007066
8866,696100,7692875,site1764103,26,26,0.018042664705041213,0.15026681049606375,0.9896247866678042,0.7146399470189174,0.17459246076492102,0.03203680022856079
8867,696100,7771094,site1764295,50,50,0.0215600356686458,0.15026681049606375,0.9916088262739807,0.7786138095461326,0.17631028613024802,0.03212656401479793
8868,696100,7848907,site1764486,67,67,0.02625236674417365,0.15026681049606375,0.9923654659833262,0.761472963616325,0.17890634701378436,0.0330243282668684
8869,696507.4,7705504,site1764681,34,34,0.035987095131732864,0.15026681049606375,0.9852081855892747,0.7216788581753243,0.18501426457846462,0.03738354102087798
8870,696507.4,7783724,site1764873,40,40,0.019972199459534393,0.15026681049606375,0.9924863316547771,0.760497824085721,0.17917227267141617,0.033234062400213114
8871,696507.4,7861536,site1765064,30,30,0.018810753362698687,0.15026681049606375,0.990964597149239,0.7884608761172778,0.17474204674307656,0.031620176140055446
8872,696914.8,7718133,site1765255,21,21,0.012103594058539975,0.15026681049606375,0.9885750711146993,0.7295788272661885,0.1722507049331822,0.03096127448696817
8873,696914.8,7796353,site1765447,26,26,0.01943668413899394,0.15026681049606375,0.9899381498086556,0.7817673791427735,0.17945948751292756,0.03337250872208914
8874,697322.2,7653765,site1765638,18,18,0.015502214863897123,0.15026681049606375,0.989865343884914,0.7397395679249141,0.18285060439052386,0.03509068083017565
8875,697322.2,7731577,site1765829,15,15,0.0123635930336529,0.15026681049606375,0.9909813188378708,0.7693874578496049,0.18481177183886094,0.03536662971169087
8876,697322.2,7809389,site1766020,12,12,0.0035614602157057985,0.15026681049606375,0.9925759795870823,0.7227086851433617,0.15526504020192006,0.02459952057936363
8877,697729.6,7664764,site1766213,20,20,0.015367423834442704,0.15026681049606375,0.9903390019751878,0.76359070971998,0.19105849234351893,0.038079021908231946
8878,697729.6,7742577,site1766404,17,17,0.014150070944418234,0.15026681049606375,0.992674390953125,0.7474715949936969,0.18433961275481034,0.035183441472053885
8879,697729.6,7820796,site1766596,36,36,0.02420169830427598,0.15026681049606375,0.9909158673386297,0.7837230201948189,0.17640793425725923,0.032203689333737275
8880,698136.9,7676579,site1766789,21,21,0.016537503587276892,0.15026681049606375,0.9908009029353501,0.7256229819169752,0.18183234656991218,0.034604046658235126
8881,698136.9,7754799,site1766981,30,30,0.017970767326043684,0.15026681049606375,0.991678852190021,0.720218825359802,0.17576962211006555,0.032596623806655026
8882,698136.9,7832611,site1767172,49,49,0.021598193127901833,0.15026681049606375,0.9919842477340618,0.7432512077806986,0.17502344504978523,0.03181634488140623
8883,698544.3,7689208,site1767366,21,21,0.017519070792317615,0.15026681049606375,0.9887989924363616,0.7414466310607993,0.18243647488011347,0.035041724986662644
8884,698544.3,7767428,site1767558,49,49,0.02203784743661279,0.15026681049606375,0.9915238958420064,0.7632985584247892,0.17315500555425128,0.031147466074908575
8885,698544.3,7845240,site1767749,34,34,0.020319501163824423,0.15026681049606375,0.9910546081575542,0.7570604758226481,0.17581961563014561,0.03192524477049741
8886,698951.7,7701022,site1767941,27,27,0.0213221689792659,0.15026681049606375,0.9913384041590056,0.7933879537963834,0.18146102503955233,0.0337336039716927
8887,698951.7,7779650,site1768134,42,42,0.020138864683238555,0.15026681049606375,0.9920356688038117,0.7524956646419285,0.17827352252644785,0.032908846740569486
8888,698951.7,7858684,site1768327,58,58,0.024579777866067687,0.15026681049606375,0.9924117798223705,0.7740641113453338,0.1763103384631879,0.032085414075216534
8889,69934.1,6926972,site1768522,12,12,0.009435936255003947,0.15026681049606375,0.9866839345518289,0.7402288326615536,0.1693164036940165,0.030316263410607884
8890,69934.1,7007636,site1768720,25,25,0.024384044212137523,0.15026681049606375,0.9868490255870449,0.7410487802958843,0.17166916899466572,0.030951981178490552
8891,69934.1,7086264,site1768913,48,48,0.03884103103908297,0.15026681049606375,0.9848481729221334,0.7501760311310406,0.18887573684631234,0.03773765366396927
8892,69934.1,7201149,site1769111,117,117,0.057795196469791726,0.15026681049606375,0.992461799891924,0.7593513230059707,0.18941563117687488,0.03752388488837372
8893,699359.1,7698171,site1769305,19,19,0.01368105226239077,0.15026681049606375,0.9886237602636396,0.7363289697521415,0.18189194690294588,0.03463146244392944
8894,699359.1,7776390,site1769497,55,55,0.02139566004824152,0.15026681049606375,0.9924518379437641,0.7602025186115413,0.17924723022486103,0.03341186983470576
8895,699359.1,7855832,site1769689,54,54,0.020236908797470893,0.15026681049606375,0.9921582082200384,0.7737302954977097,0.1767871620941736,0.03226959713070533
8896,699766.5,7708763,site1769881,16,16,0.007110518390616523,0.15026681049606375,0.9961730593764211,0.7363016848839175,0.16156207387625215,0.02657756710012407
